Instrument,date,yield,year
1-Year Treasury Bond,02oct2014,.1,2014
1-Year Treasury Bond,03oct2014,.11,2014
1-Year Treasury Bond,06oct2014,.11,2014
1-Year Treasury Bond,07oct2014,.1,2014
1-Year Treasury Bond,08oct2014,.1,2014
1-Year Treasury Bond,09oct2014,.1,2014
1-Year Treasury Bond,10oct2014,.1,2014
1-Year Treasury Bond,14oct2014,.090000004,2014
1-Year Treasury Bond,15oct2014,.1,2014
1-Year Treasury Bond,16oct2014,.1,2014
1-Year Treasury Bond,17oct2014,.11,2014
1-Year Treasury Bond,20oct2014,.1,2014
1-Year Treasury Bond,21oct2014,.1,2014
1-Year Treasury Bond,22oct2014,.11,2014
1-Year Treasury Bond,23oct2014,.11,2014
1-Year Treasury Bond,24oct2014,.11,2014
1-Year Treasury Bond,27oct2014,.11,2014
1-Year Treasury Bond,28oct2014,.11,2014
1-Year Treasury Bond,29oct2014,.11,2014
1-Year Treasury Bond,30oct2014,.11,2014
1-Year Treasury Bond,31oct2014,.11,2014
1-Year Treasury Bond,03nov2014,.12,2014
1-Year Treasury Bond,04nov2014,.11,2014
1-Year Treasury Bond,05nov2014,.11,2014
1-Year Treasury Bond,06nov2014,.12,2014
1-Year Treasury Bond,07nov2014,.12,2014
1-Year Treasury Bond,10nov2014,.13,2014
1-Year Treasury Bond,12nov2014,.14,2014
1-Year Treasury Bond,13nov2014,.15000001,2014
1-Year Treasury Bond,14nov2014,.15000001,2014
1-Year Treasury Bond,17nov2014,.15000001,2014
1-Year Treasury Bond,18nov2014,.14,2014
1-Year Treasury Bond,19nov2014,.15000001,2014
1-Year Treasury Bond,20nov2014,.14,2014
1-Year Treasury Bond,21nov2014,.14,2014
1-Year Treasury Bond,24nov2014,.14,2014
1-Year Treasury Bond,25nov2014,.14,2014
1-Year Treasury Bond,26nov2014,.14,2014
1-Year Treasury Bond,28nov2014,.13,2014
1-Year Treasury Bond,01dec2014,.13,2014
1-Year Treasury Bond,02dec2014,.14,2014
1-Year Treasury Bond,03dec2014,.15000001,2014
1-Year Treasury Bond,04dec2014,.14,2014
1-Year Treasury Bond,05dec2014,.18000001,2014
1-Year Treasury Bond,08dec2014,.18000001,2014
1-Year Treasury Bond,09dec2014,.23,2014
1-Year Treasury Bond,10dec2014,.20999999,2014
1-Year Treasury Bond,11dec2014,.20999999,2014
1-Year Treasury Bond,12dec2014,.19,2014
1-Year Treasury Bond,15dec2014,.22,2014
1-Year Treasury Bond,16dec2014,.20999999,2014
1-Year Treasury Bond,17dec2014,.23,2014
1-Year Treasury Bond,18dec2014,.25,2014
1-Year Treasury Bond,19dec2014,.25999999,2014
1-Year Treasury Bond,22dec2014,.28,2014
1-Year Treasury Bond,23dec2014,.25999999,2014
1-Year Treasury Bond,24dec2014,.25999999,2014
1-Year Treasury Bond,26dec2014,.25999999,2014
1-Year Treasury Bond,29dec2014,.25,2014
1-Year Treasury Bond,30dec2014,.23,2014
1-Year Treasury Bond,31dec2014,.25,2014
1-Year Treasury Bond,02jan2015,.25,2015
1-Year Treasury Bond,05jan2015,.25999999,2015
1-Year Treasury Bond,06jan2015,.25,2015
1-Year Treasury Bond,07jan2015,.25,2015
1-Year Treasury Bond,08jan2015,.23,2015
1-Year Treasury Bond,09jan2015,.22,2015
1-Year Treasury Bond,12jan2015,.19,2015
1-Year Treasury Bond,13jan2015,.2,2015
1-Year Treasury Bond,14jan2015,.18000001,2015
1-Year Treasury Bond,15jan2015,.16,2015
1-Year Treasury Bond,16jan2015,.17,2015
1-Year Treasury Bond,20jan2015,.17,2015
1-Year Treasury Bond,21jan2015,.17,2015
1-Year Treasury Bond,22jan2015,.17,2015
1-Year Treasury Bond,23jan2015,.17,2015
1-Year Treasury Bond,26jan2015,.18000001,2015
1-Year Treasury Bond,27jan2015,.17,2015
1-Year Treasury Bond,28jan2015,.17,2015
1-Year Treasury Bond,29jan2015,.17,2015
1-Year Treasury Bond,30jan2015,.18000001,2015
1-Year Treasury Bond,02feb2015,.17,2015
1-Year Treasury Bond,03feb2015,.20999999,2015
1-Year Treasury Bond,04feb2015,.2,2015
1-Year Treasury Bond,05feb2015,.2,2015
1-Year Treasury Bond,06feb2015,.25999999,2015
1-Year Treasury Bond,09feb2015,.23999999,2015
1-Year Treasury Bond,10feb2015,.25,2015
1-Year Treasury Bond,11feb2015,.23999999,2015
1-Year Treasury Bond,12feb2015,.23,2015
1-Year Treasury Bond,13feb2015,.23,2015
1-Year Treasury Bond,17feb2015,.25,2015
1-Year Treasury Bond,18feb2015,.23,2015
1-Year Treasury Bond,19feb2015,.23,2015
1-Year Treasury Bond,20feb2015,.23,2015
1-Year Treasury Bond,23feb2015,.22,2015
1-Year Treasury Bond,24feb2015,.22,2015
1-Year Treasury Bond,25feb2015,.20999999,2015
1-Year Treasury Bond,26feb2015,.22,2015
1-Year Treasury Bond,27feb2015,.22,2015
1-Year Treasury Bond,02mar2015,.22,2015
1-Year Treasury Bond,03mar2015,.25999999,2015
1-Year Treasury Bond,04mar2015,.25999999,2015
1-Year Treasury Bond,05mar2015,.25,2015
1-Year Treasury Bond,06mar2015,.27000001,2015
1-Year Treasury Bond,09mar2015,.27000001,2015
1-Year Treasury Bond,10mar2015,.25,2015
1-Year Treasury Bond,11mar2015,.25,2015
1-Year Treasury Bond,12mar2015,.23999999,2015
1-Year Treasury Bond,13mar2015,.23999999,2015
1-Year Treasury Bond,16mar2015,.25999999,2015
1-Year Treasury Bond,17mar2015,.27000001,2015
1-Year Treasury Bond,18mar2015,.23,2015
1-Year Treasury Bond,19mar2015,.25999999,2015
1-Year Treasury Bond,20mar2015,.23999999,2015
1-Year Treasury Bond,23mar2015,.23999999,2015
1-Year Treasury Bond,24mar2015,.23999999,2015
1-Year Treasury Bond,25mar2015,.25,2015
1-Year Treasury Bond,26mar2015,.28,2015
1-Year Treasury Bond,27mar2015,.27000001,2015
1-Year Treasury Bond,30mar2015,.27000001,2015
1-Year Treasury Bond,31mar2015,.25999999,2015
1-Year Treasury Bond,01apr2015,.27000001,2015
1-Year Treasury Bond,02apr2015,.25,2015
1-Year Treasury Bond,03apr2015,.20999999,2015
1-Year Treasury Bond,06apr2015,.20999999,2015
1-Year Treasury Bond,07apr2015,.22,2015
1-Year Treasury Bond,08apr2015,.22,2015
1-Year Treasury Bond,09apr2015,.22,2015
1-Year Treasury Bond,10apr2015,.23999999,2015
1-Year Treasury Bond,13apr2015,.23,2015
1-Year Treasury Bond,14apr2015,.23,2015
1-Year Treasury Bond,15apr2015,.23,2015
1-Year Treasury Bond,16apr2015,.22,2015
1-Year Treasury Bond,17apr2015,.23,2015
1-Year Treasury Bond,20apr2015,.23999999,2015
1-Year Treasury Bond,21apr2015,.23,2015
1-Year Treasury Bond,22apr2015,.23,2015
1-Year Treasury Bond,23apr2015,.23999999,2015
1-Year Treasury Bond,24apr2015,.23999999,2015
1-Year Treasury Bond,27apr2015,.25,2015
1-Year Treasury Bond,28apr2015,.23999999,2015
1-Year Treasury Bond,29apr2015,.25,2015
1-Year Treasury Bond,30apr2015,.23999999,2015
1-Year Treasury Bond,01may2015,.25,2015
1-Year Treasury Bond,04may2015,.25,2015
1-Year Treasury Bond,05may2015,.23999999,2015
1-Year Treasury Bond,06may2015,.25,2015
1-Year Treasury Bond,07may2015,.23999999,2015
1-Year Treasury Bond,08may2015,.23,2015
1-Year Treasury Bond,11may2015,.25,2015
1-Year Treasury Bond,12may2015,.25,2015
1-Year Treasury Bond,13may2015,.23999999,2015
1-Year Treasury Bond,14may2015,.23,2015
1-Year Treasury Bond,15may2015,.23,2015
1-Year Treasury Bond,18may2015,.22,2015
1-Year Treasury Bond,19may2015,.23,2015
1-Year Treasury Bond,20may2015,.23,2015
1-Year Treasury Bond,21may2015,.22,2015
1-Year Treasury Bond,22may2015,.23,2015
1-Year Treasury Bond,26may2015,.23999999,2015
1-Year Treasury Bond,27may2015,.27000001,2015
1-Year Treasury Bond,28may2015,.25999999,2015
1-Year Treasury Bond,29may2015,.25999999,2015
1-Year Treasury Bond,01jun2015,.25999999,2015
1-Year Treasury Bond,02jun2015,.25999999,2015
1-Year Treasury Bond,03jun2015,.25999999,2015
1-Year Treasury Bond,04jun2015,.27000001,2015
1-Year Treasury Bond,05jun2015,.28999999,2015
1-Year Treasury Bond,08jun2015,.27000001,2015
1-Year Treasury Bond,09jun2015,.27000001,2015
1-Year Treasury Bond,10jun2015,.28,2015
1-Year Treasury Bond,11jun2015,.28,2015
1-Year Treasury Bond,12jun2015,.28,2015
1-Year Treasury Bond,15jun2015,.28,2015
1-Year Treasury Bond,16jun2015,.28,2015
1-Year Treasury Bond,17jun2015,.27000001,2015
1-Year Treasury Bond,18jun2015,.25999999,2015
1-Year Treasury Bond,19jun2015,.25,2015
1-Year Treasury Bond,22jun2015,.27000001,2015
1-Year Treasury Bond,23jun2015,.30000001,2015
1-Year Treasury Bond,24jun2015,.30000001,2015
1-Year Treasury Bond,25jun2015,.28999999,2015
1-Year Treasury Bond,26jun2015,.28999999,2015
1-Year Treasury Bond,29jun2015,.27000001,2015
1-Year Treasury Bond,30jun2015,.28,2015
1-Year Treasury Bond,01jul2015,.28,2015
1-Year Treasury Bond,02jul2015,.25999999,2015
1-Year Treasury Bond,06jul2015,.25999999,2015
1-Year Treasury Bond,07jul2015,.25,2015
1-Year Treasury Bond,08jul2015,.23999999,2015
1-Year Treasury Bond,09jul2015,.25,2015
1-Year Treasury Bond,10jul2015,.28,2015
1-Year Treasury Bond,13jul2015,.28,2015
1-Year Treasury Bond,14jul2015,.27000001,2015
1-Year Treasury Bond,15jul2015,.28,2015
1-Year Treasury Bond,16jul2015,.28999999,2015
1-Year Treasury Bond,17jul2015,.28999999,2015
1-Year Treasury Bond,20jul2015,.31,2015
1-Year Treasury Bond,21jul2015,.34,2015
1-Year Treasury Bond,22jul2015,.34,2015
1-Year Treasury Bond,23jul2015,.33000001,2015
1-Year Treasury Bond,24jul2015,.31999999,2015
1-Year Treasury Bond,27jul2015,.31999999,2015
1-Year Treasury Bond,28jul2015,.31999999,2015
1-Year Treasury Bond,29jul2015,.33000001,2015
1-Year Treasury Bond,30jul2015,.36000001,2015
1-Year Treasury Bond,31jul2015,.33000001,2015
1-Year Treasury Bond,03aug2015,.33000001,2015
1-Year Treasury Bond,04aug2015,.37,2015
1-Year Treasury Bond,05aug2015,.38,2015
1-Year Treasury Bond,06aug2015,.34999999,2015
1-Year Treasury Bond,07aug2015,.38,2015
1-Year Treasury Bond,10aug2015,.40000001,2015
1-Year Treasury Bond,11aug2015,.37,2015
1-Year Treasury Bond,12aug2015,.37,2015
1-Year Treasury Bond,13aug2015,.40000001,2015
1-Year Treasury Bond,14aug2015,.41,2015
1-Year Treasury Bond,17aug2015,.40000001,2015
1-Year Treasury Bond,18aug2015,.41999999,2015
1-Year Treasury Bond,19aug2015,.38999999,2015
1-Year Treasury Bond,20aug2015,.38999999,2015
1-Year Treasury Bond,21aug2015,.36000001,2015
1-Year Treasury Bond,24aug2015,.33000001,2015
1-Year Treasury Bond,25aug2015,.36000001,2015
1-Year Treasury Bond,26aug2015,.34999999,2015
1-Year Treasury Bond,27aug2015,.36000001,2015
1-Year Treasury Bond,28aug2015,.38,2015
1-Year Treasury Bond,31aug2015,.38999999,2015
1-Year Treasury Bond,01sep2015,.38999999,2015
1-Year Treasury Bond,02sep2015,.37,2015
1-Year Treasury Bond,03sep2015,.36000001,2015
1-Year Treasury Bond,04sep2015,.36000001,2015
1-Year Treasury Bond,08sep2015,.38999999,2015
1-Year Treasury Bond,09sep2015,.38999999,2015
1-Year Treasury Bond,10sep2015,.38999999,2015
1-Year Treasury Bond,11sep2015,.40000001,2015
1-Year Treasury Bond,14sep2015,.40000001,2015
1-Year Treasury Bond,15sep2015,.47,2015
1-Year Treasury Bond,16sep2015,.46000001,2015
1-Year Treasury Bond,17sep2015,.38999999,2015
1-Year Treasury Bond,18sep2015,.34999999,2015
1-Year Treasury Bond,21sep2015,.36000001,2015
1-Year Treasury Bond,22sep2015,.34999999,2015
1-Year Treasury Bond,23sep2015,.34,2015
1-Year Treasury Bond,24sep2015,.31999999,2015
1-Year Treasury Bond,25sep2015,.34999999,2015
1-Year Treasury Bond,28sep2015,.34,2015
1-Year Treasury Bond,29sep2015,.33000001,2015
1-Year Treasury Bond,30sep2015,.33000001,2015
1-Year Treasury Bond,01oct2015,.31,2015
1-Year Treasury Bond,02oct2015,.25,2015
1-Year Treasury Bond,05oct2015,.25999999,2015
1-Year Treasury Bond,06oct2015,.25999999,2015
1-Year Treasury Bond,07oct2015,.27000001,2015
1-Year Treasury Bond,08oct2015,.27000001,2015
1-Year Treasury Bond,09oct2015,.28,2015
1-Year Treasury Bond,13oct2015,.27000001,2015
1-Year Treasury Bond,14oct2015,.20999999,2015
1-Year Treasury Bond,15oct2015,.22,2015
1-Year Treasury Bond,16oct2015,.23,2015
1-Year Treasury Bond,19oct2015,.23,2015
1-Year Treasury Bond,20oct2015,.23,2015
1-Year Treasury Bond,21oct2015,.23,2015
1-Year Treasury Bond,22oct2015,.23,2015
1-Year Treasury Bond,23oct2015,.23999999,2015
1-Year Treasury Bond,26oct2015,.25,2015
1-Year Treasury Bond,27oct2015,.28999999,2015
1-Year Treasury Bond,28oct2015,.33000001,2015
1-Year Treasury Bond,29oct2015,.33000001,2015
1-Year Treasury Bond,30oct2015,.34,2015
1-Year Treasury Bond,02nov2015,.37,2015
1-Year Treasury Bond,03nov2015,.38999999,2015
1-Year Treasury Bond,04nov2015,.40000001,2015
1-Year Treasury Bond,05nov2015,.41999999,2015
1-Year Treasury Bond,06nov2015,.47,2015
1-Year Treasury Bond,09nov2015,.47,2015
1-Year Treasury Bond,10nov2015,.50999999,2015
1-Year Treasury Bond,12nov2015,.50999999,2015
1-Year Treasury Bond,13nov2015,.5,2015
1-Year Treasury Bond,16nov2015,.5,2015
1-Year Treasury Bond,17nov2015,.5,2015
1-Year Treasury Bond,18nov2015,.49000001,2015
1-Year Treasury Bond,19nov2015,.49000001,2015
1-Year Treasury Bond,20nov2015,.49000001,2015
1-Year Treasury Bond,23nov2015,.5,2015
1-Year Treasury Bond,24nov2015,.51999998,2015
1-Year Treasury Bond,25nov2015,.51999998,2015
1-Year Treasury Bond,27nov2015,.5,2015
1-Year Treasury Bond,30nov2015,.50999999,2015
1-Year Treasury Bond,01dec2015,.50999999,2015
1-Year Treasury Bond,02dec2015,.51999998,2015
1-Year Treasury Bond,03dec2015,.56999999,2015
1-Year Treasury Bond,04dec2015,.60000002,2015
1-Year Treasury Bond,07dec2015,.67000002,2015
1-Year Treasury Bond,08dec2015,.75999999,2015
1-Year Treasury Bond,09dec2015,.72000003,2015
1-Year Treasury Bond,10dec2015,.70999998,2015
1-Year Treasury Bond,11dec2015,.68000001,2015
1-Year Treasury Bond,14dec2015,.68000001,2015
1-Year Treasury Bond,15dec2015,.69,2015
1-Year Treasury Bond,16dec2015,.69999999,2015
1-Year Treasury Bond,17dec2015,.69,2015
1-Year Treasury Bond,18dec2015,.67000002,2015
1-Year Treasury Bond,21dec2015,.63999999,2015
1-Year Treasury Bond,22dec2015,.66000003,2015
1-Year Treasury Bond,23dec2015,.64999998,2015
1-Year Treasury Bond,24dec2015,.63999999,2015
1-Year Treasury Bond,28dec2015,.66000003,2015
1-Year Treasury Bond,29dec2015,.67000002,2015
1-Year Treasury Bond,30dec2015,.63999999,2015
1-Year Treasury Bond,31dec2015,.64999998,2015
1-Year Treasury Bond,04jan2016,.61000001,2016
1-Year Treasury Bond,05jan2016,.68000001,2016
1-Year Treasury Bond,06jan2016,.67000002,2016
1-Year Treasury Bond,07jan2016,.66000003,2016
1-Year Treasury Bond,08jan2016,.63999999,2016
1-Year Treasury Bond,11jan2016,.63,2016
1-Year Treasury Bond,12jan2016,.62,2016
1-Year Treasury Bond,13jan2016,.60000002,2016
1-Year Treasury Bond,14jan2016,.55000001,2016
1-Year Treasury Bond,15jan2016,.49000001,2016
1-Year Treasury Bond,19jan2016,.47999999,2016
1-Year Treasury Bond,20jan2016,.43000001,2016
1-Year Treasury Bond,21jan2016,.44,2016
1-Year Treasury Bond,22jan2016,.47,2016
1-Year Treasury Bond,25jan2016,.47,2016
1-Year Treasury Bond,26jan2016,.47,2016
1-Year Treasury Bond,27jan2016,.47,2016
1-Year Treasury Bond,28jan2016,.47,2016
1-Year Treasury Bond,29jan2016,.47,2016
1-Year Treasury Bond,01feb2016,.47,2016
1-Year Treasury Bond,02feb2016,.54000002,2016
1-Year Treasury Bond,03feb2016,.54000002,2016
1-Year Treasury Bond,04feb2016,.51999998,2016
1-Year Treasury Bond,05feb2016,.55000001,2016
1-Year Treasury Bond,08feb2016,.50999999,2016
1-Year Treasury Bond,09feb2016,.51999998,2016
1-Year Treasury Bond,10feb2016,.51999998,2016
1-Year Treasury Bond,11feb2016,.47,2016
1-Year Treasury Bond,12feb2016,.50999999,2016
1-Year Treasury Bond,16feb2016,.50999999,2016
1-Year Treasury Bond,17feb2016,.52999997,2016
1-Year Treasury Bond,18feb2016,.52999997,2016
1-Year Treasury Bond,19feb2016,.52999997,2016
1-Year Treasury Bond,22feb2016,.55000001,2016
1-Year Treasury Bond,23feb2016,.55000001,2016
1-Year Treasury Bond,24feb2016,.55000001,2016
1-Year Treasury Bond,25feb2016,.56,2016
1-Year Treasury Bond,26feb2016,.60000002,2016
1-Year Treasury Bond,29feb2016,.62,2016
1-Year Treasury Bond,01mar2016,.68000001,2016
1-Year Treasury Bond,02mar2016,.67000002,2016
1-Year Treasury Bond,03mar2016,.64999998,2016
1-Year Treasury Bond,04mar2016,.67000002,2016
1-Year Treasury Bond,07mar2016,.67000002,2016
1-Year Treasury Bond,08mar2016,.68000001,2016
1-Year Treasury Bond,09mar2016,.68000001,2016
1-Year Treasury Bond,10mar2016,.69,2016
1-Year Treasury Bond,11mar2016,.69999999,2016
1-Year Treasury Bond,14mar2016,.69999999,2016
1-Year Treasury Bond,15mar2016,.70999998,2016
1-Year Treasury Bond,16mar2016,.66000003,2016
1-Year Treasury Bond,17mar2016,.63999999,2016
1-Year Treasury Bond,18mar2016,.62,2016
1-Year Treasury Bond,21mar2016,.63,2016
1-Year Treasury Bond,22mar2016,.63999999,2016
1-Year Treasury Bond,23mar2016,.63999999,2016
1-Year Treasury Bond,24mar2016,.63,2016
1-Year Treasury Bond,28mar2016,.64999998,2016
1-Year Treasury Bond,29mar2016,.63,2016
1-Year Treasury Bond,30mar2016,.61000001,2016
1-Year Treasury Bond,31mar2016,.58999997,2016
1-Year Treasury Bond,01apr2016,.62,2016
1-Year Treasury Bond,04apr2016,.58999997,2016
1-Year Treasury Bond,05apr2016,.56,2016
1-Year Treasury Bond,06apr2016,.55000001,2016
1-Year Treasury Bond,07apr2016,.51999998,2016
1-Year Treasury Bond,08apr2016,.54000002,2016
1-Year Treasury Bond,11apr2016,.52999997,2016
1-Year Treasury Bond,12apr2016,.54000002,2016
1-Year Treasury Bond,13apr2016,.55000001,2016
1-Year Treasury Bond,14apr2016,.55000001,2016
1-Year Treasury Bond,15apr2016,.52999997,2016
1-Year Treasury Bond,18apr2016,.51999998,2016
1-Year Treasury Bond,19apr2016,.52999997,2016
1-Year Treasury Bond,20apr2016,.54000002,2016
1-Year Treasury Bond,21apr2016,.56,2016
1-Year Treasury Bond,22apr2016,.56,2016
1-Year Treasury Bond,25apr2016,.56999999,2016
1-Year Treasury Bond,26apr2016,.61000001,2016
1-Year Treasury Bond,27apr2016,.57999998,2016
1-Year Treasury Bond,28apr2016,.56,2016
1-Year Treasury Bond,29apr2016,.56,2016
1-Year Treasury Bond,02may2016,.55000001,2016
1-Year Treasury Bond,03may2016,.52999997,2016
1-Year Treasury Bond,04may2016,.51999998,2016
1-Year Treasury Bond,05may2016,.50999999,2016
1-Year Treasury Bond,06may2016,.50999999,2016
1-Year Treasury Bond,09may2016,.50999999,2016
1-Year Treasury Bond,10may2016,.51999998,2016
1-Year Treasury Bond,11may2016,.52999997,2016
1-Year Treasury Bond,12may2016,.54000002,2016
1-Year Treasury Bond,13may2016,.55000001,2016
1-Year Treasury Bond,16may2016,.56999999,2016
1-Year Treasury Bond,17may2016,.57999998,2016
1-Year Treasury Bond,18may2016,.63,2016
1-Year Treasury Bond,19may2016,.63999999,2016
1-Year Treasury Bond,20may2016,.67000002,2016
1-Year Treasury Bond,23may2016,.69,2016
1-Year Treasury Bond,24may2016,.69,2016
1-Year Treasury Bond,25may2016,.67000002,2016
1-Year Treasury Bond,26may2016,.64999998,2016
1-Year Treasury Bond,27may2016,.68000001,2016
1-Year Treasury Bond,31may2016,.68000001,2016
1-Year Treasury Bond,01jun2016,.69999999,2016
1-Year Treasury Bond,02jun2016,.68000001,2016
1-Year Treasury Bond,03jun2016,.60000002,2016
1-Year Treasury Bond,06jun2016,.60000002,2016
1-Year Treasury Bond,07jun2016,.58999997,2016
1-Year Treasury Bond,08jun2016,.60000002,2016
1-Year Treasury Bond,09jun2016,.58999997,2016
1-Year Treasury Bond,10jun2016,.56999999,2016
1-Year Treasury Bond,13jun2016,.55000001,2016
1-Year Treasury Bond,14jun2016,.55000001,2016
1-Year Treasury Bond,15jun2016,.51999998,2016
1-Year Treasury Bond,16jun2016,.52999997,2016
1-Year Treasury Bond,17jun2016,.50999999,2016
1-Year Treasury Bond,20jun2016,.56,2016
1-Year Treasury Bond,21jun2016,.56999999,2016
1-Year Treasury Bond,22jun2016,.56,2016
1-Year Treasury Bond,23jun2016,.57999998,2016
1-Year Treasury Bond,24jun2016,.47999999,2016
1-Year Treasury Bond,27jun2016,.44999999,2016
1-Year Treasury Bond,28jun2016,.44999999,2016
1-Year Treasury Bond,29jun2016,.46000001,2016
1-Year Treasury Bond,30jun2016,.44999999,2016
1-Year Treasury Bond,01jul2016,.44999999,2016
1-Year Treasury Bond,05jul2016,.44,2016
1-Year Treasury Bond,06jul2016,.46000001,2016
1-Year Treasury Bond,07jul2016,.47,2016
1-Year Treasury Bond,08jul2016,.47999999,2016
1-Year Treasury Bond,11jul2016,.5,2016
1-Year Treasury Bond,12jul2016,.51999998,2016
1-Year Treasury Bond,13jul2016,.50999999,2016
1-Year Treasury Bond,14jul2016,.52999997,2016
1-Year Treasury Bond,15jul2016,.51999998,2016
1-Year Treasury Bond,18jul2016,.51999998,2016
1-Year Treasury Bond,19jul2016,.56,2016
1-Year Treasury Bond,20jul2016,.56,2016
1-Year Treasury Bond,21jul2016,.54000002,2016
1-Year Treasury Bond,22jul2016,.55000001,2016
1-Year Treasury Bond,25jul2016,.55000001,2016
1-Year Treasury Bond,26jul2016,.55000001,2016
1-Year Treasury Bond,27jul2016,.52999997,2016
1-Year Treasury Bond,28jul2016,.52999997,2016
1-Year Treasury Bond,29jul2016,.5,2016
1-Year Treasury Bond,01aug2016,.5,2016
1-Year Treasury Bond,02aug2016,.5,2016
1-Year Treasury Bond,03aug2016,.52999997,2016
1-Year Treasury Bond,04aug2016,.50999999,2016
1-Year Treasury Bond,05aug2016,.56,2016
1-Year Treasury Bond,08aug2016,.56999999,2016
1-Year Treasury Bond,09aug2016,.55000001,2016
1-Year Treasury Bond,10aug2016,.55000001,2016
1-Year Treasury Bond,11aug2016,.55000001,2016
1-Year Treasury Bond,12aug2016,.56,2016
1-Year Treasury Bond,15aug2016,.56,2016
1-Year Treasury Bond,16aug2016,.56999999,2016
